InspectionID,Facility_ID,Facility_Name,Facility_Address,Facility_Address_2,Facility_City,Facility_State,Facility_Postal_Code,Facility_County,Venue_Type,Inspection_Date,Inspection_Score,Inspection_Purpose,Inspection_Passed,No_Imminent_Health_Hazards,Disinfectant,Free_Chlorine,Free_Bromine,pH,Enclosure,Main_Drain_Visible,Safety_Equipment,Disinfectant_Level,pH_Balance,Inspection_Notes,OBJECTID
1381327,29693,THE FORUM AT BROOKSIDE,200 BROOKSIDE DR,,DOUGLASS HILLS,KY,40243,JEFFERSON,POOL,2018/05/22,95,FOLLOW-UP,FALSE,TRUE,BROMINE,,9.6000004,,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",258
1381327,29693,THE FORUM AT BROOKSIDE,200 BROOKSIDE DR,,DOUGLASS HILLS,KY,40243,JEFFERSON,POOL,2018/05/22,95,FOLLOW-UP,TRUE,TRUE,BROMINE,,9.6000004,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| Disinfectant Level - disinfectant free residual",259
1381328,104020,AQUA-TOTS SWIM CLUB,117 BLANKENBAKER PKWY,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/05/23,,OTHER,TRUE,TRUE,CHLORINE,1.8,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,260
1381329,77941,KORT,12613 TAYLORSVILLE RD SUITE 118,,LOUISVILLE,KY,40299,JEFFERSON,HOT TUB / SPA,2018/05/23,,OTHER,TRUE,TRUE,BROMINE,,4.0500002,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,261
1381330,100794,LAQUINTA INN & SUITES,1501 ALLIANT AVENUE,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2018/05/23,,OTHER,TRUE,TRUE,BROMINE,,6.75,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,262
1381331,103431,WINGATE BY WYNDHAM,12301 ALLIANT COURT,,JEFFERSONTOWN,KY,40299,JEFFERSON,POOL,2018/05/23,,OTHER,TRUE,TRUE,BROMINE,,1.35,8,TRUE,TRUE,TRUE,FALSE,FALSE, pH Balance - ph(7.2-7.8)| Disinfectant Level - disinfectant free residual,263
1381717,33357,WOLF CREEK,4400 WOLF SPRING DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/05/23,87,ROUTINE,FALSE,TRUE,CHLORINE,4,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - flow meter: installation, accessibility, operating, good repair| other - recirculating piping:  identified, approved materials, good repair| other - surge tank, backwash sump, other equipment: adequate, installation, operating, good repair| Disinfectant Level - disinfectant free residual| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",264
1381717,33357,WOLF CREEK,4400 WOLF SPRING DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/05/23,87,ROUTINE,TRUE,TRUE,CHLORINE,4,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - flow meter: installation, accessibility, operating, good repair| other - recirculating piping:  identified, approved materials, good repair| other - surge tank, backwash sump, other equipment: adequate, installation, operating, good repair| Disinfectant Level - disinfectant free residual| other - toilet, shower, locker facilities: clean, lighting, ventilation, good repair",265
1381743,66533,SPRINGHILL SUITES,10101 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,JEFFERSON,POOL,2018/05/23,,OTHER,TRUE,TRUE,CHLORINE,2.4000001,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,266
1381979,97996,REGAL PARK APARTMENTS,9400 HURSTBOURNE PARK BLVD,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/05/23,93,ROUTINE,FALSE,TRUE,CHLORINE,0.2,,7.6999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual",267
1381979,97996,REGAL PARK APARTMENTS,9400 HURSTBOURNE PARK BLVD,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/05/23,93,ROUTINE,TRUE,TRUE,CHLORINE,0.2,,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual",268
1381989,73219,HAMPTON INN & SUITES LOUISVILLE EAST,1451 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/05/24,,OTHER,TRUE,TRUE,BROMINE,,10.8,8.1999998,TRUE,TRUE,TRUE,TRUE,FALSE, other - disinfectant combined residual| pH Balance - ph(7.2-7.8),269
1381990,64505,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/05/24,,OTHER,TRUE,TRUE,BROMINE,,3.5999999,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,270
1381992,95523,SIGNATURE POINT,1200 HELM PLACE LANE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/05/24,92,ROUTINE,FALSE,TRUE,CHLORINE,4,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE," Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",271
1381992,95523,SIGNATURE POINT,1200 HELM PLACE LANE,,LOUISVILLE,KY,40299,JEFFERSON,POOL,2018/05/24,92,ROUTINE,TRUE,TRUE,CHLORINE,4,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",272
1382014,99898,BEAR PADDLE SWIM CLUB,2915 HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,JEFFERSON,POOL,2018/05/24,,OTHER,TRUE,TRUE,CHLORINE,2.4000001,,7.4000001,TRUE,TRUE,TRUE,TRUE,TRUE, other - disinfectant combined residual,273
1382087,78986,HOLIDAY INN,447 FARMINGTON AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/05/24,76,ROUTINE,FALSE,FALSE,CHLORINE,0.60000002,,7,FALSE,TRUE,TRUE,FALSE,FALSE," other - disinfectant combined residual| pH Balance - ph(7.2-7.8)| other - total alkalinity (50-180 ppm)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| other - operator testing frequency, log sheets maintained| Disinfectant Level - disinfectant free residual| Enclosure - facility enclosure: adequate, self closing gate, good repair",274
1382089,78986,HOLIDAY INN,447 FARMINGTON AVE,,LOUISVILLE,KY,40209,JEFFERSON,POOL,2018/05/24,85,FOLLOW-UP,FALSE,TRUE,CHLORINE,1,,7,TRUE,TRUE,TRUE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - disinfectant combined residual| other - total alkalinity (50-180 ppm)| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - disinfectant system, type ~ installation, capacity, operating, good repair| other - operator testing frequency, log sheets maintained",275
1382222,60018,WORTHINGTON GLEN CONDOMINIUMS,10200 WORTHINGTON GLEN DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/05/24,90,FOLLOW-UP,FALSE,TRUE,CHLORINE,6,,,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| Disinfectant Level - disinfectant free residual",276
1382222,60018,WORTHINGTON GLEN CONDOMINIUMS,10200 WORTHINGTON GLEN DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/05/24,90,FOLLOW-UP,TRUE,TRUE,CHLORINE,6,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| Disinfectant Level - disinfectant free residual",277
1382225,81318,WESTPORT GARDENS,1249 WESTLYNNE WAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/05/24,90,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",278
1382225,81318,WESTPORT GARDENS,1249 WESTLYNNE WAY,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/05/24,90,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - equipment room: adequate space, floor drain, lighting, ventilation, no non-essential materials, clean, good repair| other - lifeguard(s) on duty: sign posted, lifeguard chairs, adequate, good repair",279
1382226,29405,GLENVIEW,5100 U S HWY 42,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/05/25,85,ROUTINE,FALSE,TRUE,CHLORINE,0.5,,7.1999998,TRUE,TRUE,FALSE,FALSE,TRUE," other - deck drainage, deck/drains, backwash wastewater disposal| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - recirculating piping:  identified, approved materials, good repair| other - chemicals stock: adequate, fresh, storage, usage| Disinfectant Level - disinfectant free residual| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",280
1382228,67919,CROWNE AT SUMMIT APARTMENTS,4301 CROWNE SPRINGS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/05/25,93,ROUTINE,FALSE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - toilet tissue, hand-drying, towels, soap provided",281
1382228,67919,CROWNE AT SUMMIT APARTMENTS,4301 CROWNE SPRINGS DR,,LOUISVILLE,KY,40241,JEFFERSON,POOL,2018/05/25,93,ROUTINE,TRUE,TRUE,CHLORINE,2,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - toilet tissue, hand-drying, towels, soap provided",282
1382359,29293,RIVER VALLEY CLUB,4701 RIVER RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/05/24,92,ROUTINE,FALSE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",283
1382359,29293,RIVER VALLEY CLUB,4701 RIVER RD,,LOUISVILLE,KY,40222,JEFFERSON,POOL,2018/05/24,92,ROUTINE,TRUE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",284
1382784,102861,THE PARK AT HURSTBOURNE,5301 HAMES TRACE,,FERN CREEK,KY,40291,JEFFERSON,POOL,2018/05/29,86,ROUTINE,FALSE,TRUE,CHLORINE,3.5999999,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - pumps, approved type, capacity, gauges, valving, strainer, operating, good repair",285
1382802,100520,AVALON SPRINGS,7935 ZELMA FIELDS AVE,,LOUISVILLE,KY,40228,JEFFERSON,POOL,2018/05/29,92,ROUTINE,FALSE,TRUE,CHLORINE,3.8,,7.6999998,FALSE,TRUE,TRUE,FALSE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual| Enclosure - facility enclosure: adequate, self closing gate, good repair",286
1382802,100520,AVALON SPRINGS,7935 ZELMA FIELDS AVE,,LOUISVILLE,KY,40228,JEFFERSON,POOL,2018/05/29,92,ROUTINE,TRUE,TRUE,CHLORINE,3.8,,7.6999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| Disinfectant Level - disinfectant free residual| Enclosure - facility enclosure: adequate, self closing gate, good repair",287
1382803,82190,BARDSTOWN FOREST,2041 BUECHEL BANK RD,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2018/05/29,94,ROUTINE,FALSE,TRUE,CHLORINE,1.4,,8,TRUE,TRUE,TRUE,TRUE,FALSE," pH Balance - ph(7.2-7.8)| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",288
1382804,29476,HOLLY HOUSE CONDOMINIUMS,1924 GOLDSMITH LN.,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2018/05/29,93,ROUTINE,FALSE,TRUE,CHLORINE,2.5999999,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",289
1382804,29476,HOLLY HOUSE CONDOMINIUMS,1924 GOLDSMITH LN.,,LOUISVILLE,KY,40218,JEFFERSON,POOL,2018/05/29,93,ROUTINE,TRUE,TRUE,CHLORINE,2.5999999,,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair",290
1382807,77662,LOUISVILLE ZOO GLACIER RUN SPLASH PARK,1100 TREVILIAN WAY,,LOUISVILLE,KY,40213,JEFFERSON,POOL,2018/05/29,94,ROUTINE,FALSE,TRUE,CHLORINE,2.4000001,,7.8000002,TRUE,TRUE,TRUE,TRUE,TRUE, other - turover rate ~ hrs.(min.)| other - disinfectant combined residual,291
1382834,29321,SALEM SQUARE CONDOMINIUMS,521 ZORN AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/05/29,89,ROUTINE,FALSE,TRUE,CHLORINE,5,,7.1999998,TRUE,TRUE,TRUE,FALSE,TRUE," other - vacuum system: installation, operating, good repair| Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| other - chemicals stock: adequate, fresh, storage, usage| other - operator testing frequency, log sheets maintained",292
1382834,29321,SALEM SQUARE CONDOMINIUMS,521 ZORN AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/05/29,89,ROUTINE,TRUE,TRUE,CHLORINE,5,,7.1999998,TRUE,TRUE,TRUE,TRUE,TRUE," other - vacuum system: installation, operating, good repair| Disinfectant Level - disinfectant free residual| other - warning signs, facility regulations posted, conspicuous, good repair| other - chemicals stock: adequate, fresh, storage, usage| other - operator testing frequency, log sheets maintained",293
1382836,64209,COPPERSHIRE CONDOMINIUMS,646 BIRCHWOOD AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/05/29,88,ROUTINE,FALSE,TRUE,CHLORINE,5,,6.8000002,TRUE,TRUE,TRUE,FALSE,FALSE," pH Balance - ph(7.2-7.8)| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - premises maintained, free of debris, refuse",294
1382836,64209,COPPERSHIRE CONDOMINIUMS,646 BIRCHWOOD AVE,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/05/29,88,ROUTINE,TRUE,TRUE,CHLORINE,5,,6.8000002,TRUE,TRUE,TRUE,TRUE,TRUE," pH Balance - ph(7.2-7.8)| other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - bottom, sidewalls, deck:  growths, scum build-up, clean, good repair| other - premises maintained, free of debris, refuse",295
1383303,48976,HILLVIEW WOODS APTS SWIM POOL,4800 BIRCH TREE LANE,,LOUISVILLE,KY,40229,JEFFERSON,POOL,2018/05/30,97,ROUTINE,TRUE,TRUE,BROMINE,,2,7.5,TRUE,TRUE,TRUE,TRUE,TRUE," other - chemicals stock: adequate, fresh, storage, usage| other - toilet tissue, hand-drying, towels, soap provided",296
1383431,83216,HOME OF THE INNOCENTS,1100 E MARKET ST,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/05/30,96,ROUTINE,FALSE,TRUE,CHLORINE,3,,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE," other - lighting, underwater and deck: adequate, operating, good repair| Disinfectant Level - disinfectant free residual",297
1383431,83216,HOME OF THE INNOCENTS,1100 E MARKET ST,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/05/30,96,ROUTINE,TRUE,TRUE,CHLORINE,3,,7.5999999,TRUE,TRUE,TRUE,TRUE,TRUE," other - lighting, underwater and deck: adequate, operating, good repair| Disinfectant Level - disinfectant free residual",298
1383433,83215,HOME OF THE INNOCENTS,1100 E MARKET ST,,LOUISVILLE,KY,40206,JEFFERSON,POOL,2018/05/30,97,ROUTINE,FALSE,TRUE,CHLORINE,3,,7.5999999,TRUE,TRUE,TRUE,FALSE,TRUE, Disinfectant Level - disinfectant free residual,299
1383446,51429,HARBORTOWN CONDOMINIUMS,5401 HARBORTOWN RD,,PROSPECT,KY,40059,JEFFERSON,POOL,2018/05/30,88,ROUTINE,FALSE,TRUE,CHLORINE,0,,7.5999999,TRUE,TRUE,FALSE,FALSE,TRUE," other - turover rate ~ hrs.(min.)| Disinfectant Level - disinfectant free residual| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",300
1383891,100530,GLEN OAKS GOLF & COUNTRY CLUB,10601 WORTHINGTON LANE,,PROSPECT,KY,40059,JEFFERSON,WADING POOL,2018/05/31,87,ROUTINE,FALSE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,FALSE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - ph control, chemical feed equipment: types ~| Disinfectant Level - disinfectant free residual",301
1383891,100530,GLEN OAKS GOLF & COUNTRY CLUB,10601 WORTHINGTON LANE,,PROSPECT,KY,40059,JEFFERSON,WADING POOL,2018/05/31,87,ROUTINE,TRUE,TRUE,CHLORINE,,,,TRUE,TRUE,TRUE,TRUE,TRUE," other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - depth markings and lane lines properly located, spaced sized, contrasting color, good repair| other - ph control, chemical feed equipment: types ~| Disinfectant Level - disinfectant free residual",302
1383892,100528,GLEN OAKS GOLF & COUNTRY CLUB,10601 WORTHINGTON LANE,,PROSPECT,KY,40059,JEFFERSON,POOL,2018/05/31,73,ROUTINE,FALSE,TRUE,CHLORINE,,,,TRUE,TRUE,FALSE,FALSE,TRUE," other - water supply, approved source, entry method, cross-connections, adequate supply| other - perimeter overflow system, skimmers, inlets, main drain, water level, operating, clean, good repair| other - ladders, steps, handrails, diving boards, lifelines and floats in good repair| other - turover rate ~ hrs.(min.)| other - ph control, chemical feed equipment: types ~| other - chemicals stock: adequate, fresh, storage, usage| other - test kits: provided, proper types, fresh reagents, maintained, proper usage| Disinfectant Level - disinfectant free residual| other - operator testing frequency, log sheets maintained| Safety Equipment - first aid, safety equipment, spa timer switch, telephone: readily accessible, adequate, maintained, good repair",303
1383898,64085,"CAMBRIDGE COMMONS SWIM POOL C/O CMA, LLC",11101 CAMBRIDGE COMMONS DR.,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2018/05/30,95,ROUTINE,FALSE,TRUE,CHLORINE,3.4000001,,7.3000002,TRUE,TRUE,TRUE,FALSE,TRUE," other - flow meter: installation, accessibility, operating, good repair| Disinfectant Level - disinfectant free residual",304
1383898,64085,"CAMBRIDGE COMMONS SWIM POOL C/O CMA, LLC",11101 CAMBRIDGE COMMONS DR.,,LOUISVILLE,KY,40291,JEFFERSON,POOL,2018/05/30,95,ROUTINE,TRUE,TRUE,CHLORINE,3.4000001,,7.3000002,TRUE,TRUE,TRUE,TRUE,TRUE," other - flow meter: installation, accessibility, operating, good repair| Disinfectant Level - disinfectant free residual",305
